"","Comp.1","Comp.2"
"1",-25.8166699253345,0.0587811517261145
"2",-8.46419881791287,-0.139003167803686
"3",-15.0013958780323,-0.120487254414591
"4",-21.8232207481751,-0.15735729575059
"5",6.81242905780579,-0.1012026380295
"6",-25.3925598990184,0.325381506097632
"7",-14.7570807008645,0.416617739592366
"8",-15.1978258620933,-0.0992506169150427
"9",-2.61167695286248,-0.541382337987481
"10",-4.59797508919813,-0.00810747250111032
"11",-2.69786876332055,1.72326476702122
"12",-8.26456871792532,0.319978540826733
"13",-1.2156820046262,0.701677281736599
"14",-14.5595586774267,0.886596294212097
"15",-4.6484662433035,-0.243435102287976
"16",-3.5305176677414,-0.0142081737938737
"17",-6.54287123433776,0.971978286115087
"18",-4.55421300827603,-0.335130141263168
"19",-3.38686024752778,0.187600985174571
"20",-7.70712513948741,0.10422862521966
"21",-0.0433374661531823,-0.314833899022354
"22",4.61890368837032,0.0602938144784862
"23",-23.4755034137294,0.170396237992521
"24",-10.2406313898002,-0.0514109121122391
"25",1.16620203338707,0.0858252422165816
"26",1.02451066179852,-0.629274048522593
"27",3.31647075430306,-0.584358823522926
"28",-4.04100151936619,-0.734885295445169
"29",-11.5357734997959,-0.542787980015362
"30",-4.59888798284118,-0.518804390226554
"31",-0.188049381112379,-0.900547787562149
"32",0.472813783080171,-0.491785084655621
"33",7.71171938496654,-0.330174866077207
"34",-5.21806793581901,-1.10164257265407
"35",-4.10254820430396,-0.854145635493636
"36",-1.7189305959104,-0.727209812219213
"37",-0.989923511888408,-1.19719011128648
"38",1.8310386727477,-0.956993130038905
"39",-5.2199673690918,-0.746031707722463
"40",7.01970501995574,-0.588628455189962
"41",1.09157591353859,-0.750278940381196
"42",-1.4042350359061,-0.583160220411302
"43",-4.47903006706377,-0.442076998173556
"44",1.05908669038058,-1.01693393500632
"45",6.49880026145156,-0.36467027633121
"46",1.65285701677107,-0.51439525251796
"47",5.93719421086149,-0.425029345946002
"48",10.8743444868615,-0.263148596632491
"49",3.40566705129441,-0.711935229800643
"50",6.10634024313284,-0.787860880305396
"51",9.06014003799219,-0.333482070394503
"52",-2.19498772045198,-0.309145863723756
"53",-9.44375588057681,-0.504923961968243
"54",1.48606776339931,-0.646519019820782
"55",5.43248721835322,-0.595170905450662
"56",5.52722367345482,-0.272884756676694
"57",13.8591459423521,-0.0244307514160593
"58",2.13870910695941,-0.522349078314743
"59",16.7087953099352,0.36808301285612
"60",16.275637750071,0.869410594158081
"61",11.0049134075687,0.523812998394948
"62",3.94929339914556,-0.122958702597923
"63",22.242909462619,0.924847938401239
