"","Comp.1","Comp.2"
"1",-25.8166699253345,0.0587811517261145
"2",-10.1720042421896,0.0668439667742035
"3",-4.23811465922004,-0.716690547745809
"4",0.0862625451761785,-0.494037902956321
"5",9.92490506294599,0.251130921032897
"6",13.748374712163,-0.0429729268838628
"7",-3.21579014655112,1.12518571950487
"8",-4.86053774963453,-0.460694132037077
"9",-3.87387724141954,-0.553938331316949
"10",-2.92720562662822,-0.716713821393993
"11",-6.39888900182616,-0.582669945307556
"12",4.83012125034185,-0.310716547540951
"13",-1.76983069901697,-0.358145801314423
"14",12.6505464124341,-0.218737936403589
"15",-36.2967771763357,4.01957876568047
